t_s,delta_p_pu,delta_q_pu,delta_p_network_pu,delta_q_network_pu,delta_p_with_load_pu,delta_q_with_load_pu,p_network_abs_pu,q_network_abs_pu,p_network_ref_pu,q_network_ref_pu,delta_p_load_pu,delta_q_load_pu,angle_source,angle_is_exact_bus_voltage,asset_type,source
0.0,-2.8554220317555945e-5,0.000736805740608526,-2.8554220317555945e-5,0.000736805740608526,-2.8554220317555945e-5,0.000736805740608526,2.2999714457796823,1.6690414628495804,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.74,0.34489518801481234,-0.02803608980515726,0.34489518801481234,-0.02803608980515726,0.34489518801481234,-0.02803608980515726,2.644895188014812,1.6402685673038147,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.75,0.35203581240271253,-0.02989536296022588,0.35203581240271253,-0.02989536296022588,0.35203581240271253,-0.02989536296022588,2.6520358124027124,1.638409294148746,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.76,0.3585508889563007,-0.03127428937814347,0.3585508889563007,-0.03127428937814347,0.3585508889563007,-0.03127428937814347,2.6585508889563005,1.6370303677308284,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.77,0.36429794442119023,-0.03216871475144356,0.36429794442119023,-0.03216871475144356,0.36429794442119023,-0.03216871475144356,2.66429794442119,1.6361359423575284,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.78,0.36918062905668236,-0.03259526527594825,0.36918062905668236,-0.03259526527594825,0.36918062905668236,-0.03259526527594825,2.669180629056682,1.6357093918330237,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.79,0.3731467830810007,-0.03258810713960525,0.3731467830810007,-0.03258810713960525,0.3731467830810007,-0.03258810713960525,2.6731467830810005,1.6357165499693667,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.8,0.37618542980360603,-0.03219532993134133,0.37618542980360603,-0.03219532993134133,0.37618542980360603,-0.03219532993134133,2.676185429803606,1.6361093271776306,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.81,0.37832218670254436,-0.03147534766517457,0.37832218670254436,-0.03147534766517457,0.37832218670254436,-0.03147534766517457,2.678322186702544,1.6368293094437973,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.82,0.3796137352762661,-0.03049300895250151,0.3796137352762661,-0.03049300895250151,0.3796137352762661,-0.03049300895250151,2.679613735276266,1.6378116481564704,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.83,0.38014163215775065,-0.029316050374430525,0.38014163215775065,-0.029316050374430525,0.38014163215775065,-0.029316050374430525,2.6801416321577505,1.6389886067345414,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.84,0.3800061354520814,-0.028012148698822736,0.3800061354520814,-0.028012148698822736,0.3800061354520814,-0.028012148698822736,2.680006135452081,1.6402925084101492,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.85,0.37931967263018374,-0.026645869839088787,0.37931967263018374,-0.026645869839088787,0.37931967263018374,-0.026645869839088787,2.6793196726301836,1.6416587872698831,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.86,0.3782009527164516,-0.025276533227899023,0.3782009527164516,-0.025276533227899023,0.3782009527164516,-0.025276533227899023,2.6782009527164514,1.6430281238810729,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.87,0.37676934714693155,-0.02395640637425367,0.37676934714693155,-0.02395640637425367,0.37676934714693155,-0.02395640637425367,2.6767693471469314,1.6443482507347182,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.88,0.3751404362870887,-0.022729475492917484,0.3751404362870887,-0.022729475492917484,0.3751404362870887,-0.022729475492917484,2.6751404362870885,1.6455751816160544,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.89,0.37342150681278996,-0.021630685863360144,0.37342150681278996,-0.021630685863360144,0.37342150681278996,-0.021630685863360144,2.67342150681279,1.6466739712456118,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.9,0.37170867861085677,-0.020685730355812337,0.37170867861085677,-0.020685730355812337,0.37170867861085677,-0.020685730355812337,2.6717086786108566,1.6476189267531596,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.91,0.3700844782777719,-0.01991110541765795,0.3700844782777719,-0.01991110541765795,0.3700844782777719,-0.01991110541765795,2.6700844782777717,1.648393551691314,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.92,0.3686164113936585,-0.019314671559344854,0.3686164113936585,-0.019314671559344854,0.3686164113936585,-0.019314671559344854,2.6686164113936583,1.648989985549627,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.93,0.3673562627613216,-0.018896439949853017,0.3673562627613216,-0.018896439949853017,0.3673562627613216,-0.018896439949853017,2.6673562627613214,1.649408217159119,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.94,0.3663401706448872,-0.018649532240579747,0.3663401706448872,-0.018649532240579747,0.3663401706448872,-0.018649532240579747,2.666340170644887,1.6496551248683922,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.95,0.3655891947467218,-0.018561374128785557,0.3655891947467218,-0.018561374128785557,0.3655891947467218,-0.018561374128785557,2.6655891947467216,1.6497432829801864,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.96,0.36511055257474556,-0.018614871583653825,0.36511055257474556,-0.018614871583653825,0.36511055257474556,-0.018614871583653825,2.6651105525747454,1.649689785525318,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.97,0.36489912007896175,-0.018789662199192314,0.36489912007896175,-0.018789662199192314,0.36489912007896175,-0.018789662199192314,2.6648991200789616,1.6495149949097796,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.98,0.3649392863669605,-0.019063360426975207,0.3649392863669605,-0.019063360426975207,0.3649392863669605,-0.019063360426975207,2.6649392863669603,1.6492412966819967,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.99,0.3652069391644428,-0.019412611477733988,0.3652069391644428,-0.019412611477733988,0.3652069391644428,-0.019412611477733988,2.6652069391644426,1.648892045631238,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
1.0,0.3656715021104895,-0.01981416250611412,0.3656715021104895,-0.01981416250611412,0.3656715021104895,-0.01981416250611412,2.6656715021104893,1.6484904946028578,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
1.01,0.36629794026033924,-0.02024570602251874,0.36629794026033924,-0.02024570602251874,0.36629794026033924,-0.02024570602251874,2.666297940260339,1.6480589510864532,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
1.02,0.367048656945026,-0.020686579119478354,0.367048656945026,-0.020686579119478354,0.367048656945026,-0.020686579119478354,2.667048656945026,1.6476180779894936,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
1.03,0.3678852332291278,-0.021118347713262153,0.3678852332291278,-0.021118347713262153,0.3678852332291278,-0.021118347713262153,2.6678852332291276,1.6471863093957098,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
1.04,0.36876997185323823,-0.02152518070755427,0.36876997185323823,-0.02152518070755427,0.36876997185323823,-0.02152518070755427,2.668769971853238,1.6467794764014176,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
1.05,0.36966713355130176,-0.02189408590151376,0.36966713355130176,-0.02189408590151376,0.36966713355130176,-0.02189408590151376,2.6696671335513016,1.6464105712074582,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
1.06,0.3705438997889474,-0.022214965976727896,0.3705438997889474,-0.022214965976727896,0.3705438997889474,-0.022214965976727896,2.6705438997889472,1.646089691132244,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
1.07,0.371371186300157,-0.022480625818362077,0.371371186300157,-0.022480625818362077,0.371371186300157,-0.022480625818362077,2.671371186300157,1.6458240312906098,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
1.08,0.37212408526464236,-0.02268658468878826,0.37212408526464236,-0.02268658468878826,0.37212408526464236,-0.02268658468878826,2.672124085264642,1.6456180724201837,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
1.09,0.37278215804784987,-0.022830886673348427,0.37278215804784987,-0.022830886673348427,0.37278215804784987,-0.022830886673348427,2.6727821580478497,1.6454737704356235,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
1.1,0.37332948032462765,-0.02291378313460246,0.37332948032462765,-0.02291378313460246,0.37332948032462765,-0.02291378313460246,2.6733294803246275,1.6453908739743695,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
1.11,0.373754470342913,-0.022937412790961842,0.373754470342913,-0.022937412790961842,0.373754470342913,-0.022937412790961842,2.673754470342913,1.64536724431801,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
1.12,0.37404965956183167,-0.02290543572238457,0.37404965956183167,-0.02290543572238457,0.37404965956183167,-0.02290543572238457,2.6740496595618315,1.6453992213865873,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
1.13,0.37421130524556157,-0.02282268290256173,0.37421130524556157,-0.02282268290256173,0.37421130524556157,-0.02282268290256173,2.6742113052455614,1.6454819742064102,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
1.14,0.3742389345659394,-0.022694807068313283,0.3742389345659394,-0.022694807068313283,0.3742389345659394,-0.022694807068313283,2.674238934565939,1.6456098500406586,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
1.15,0.3741348416797745,-0.022527960556550486,0.3741348416797745,-0.022527960556550486,0.3741348416797745,-0.022527960556550486,2.6741348416797743,1.6457766965524214,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
1.16,0.3739035737003875,-0.02232850179946566,0.3739035737003875,-0.02232850179946566,0.3739035737003875,-0.02232850179946566,2.6739035737003873,1.6459761553095063,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
1.17,0.37355140283399146,-0.022102753212415616,0.37355140283399146,-0.022102753212415616,0.37355140283399146,-0.022102753212415616,2.6735514028339913,1.6462019038965563,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
